Year,Team,Game 1,Game 2,Game 3,Game 4,Game 5,Game 6,Game 7,Game 8,Game 9,Game 10,Game 11,Game 12,Game 13,Game 14,Game 15,Game 16,Game 17,Game 18,Game 19,Game 20,Game 21,Game 22,Game 23,Game 24,Game 25,Game 26,Game 27,Game 28,Game 29,Game 30,Game 31,Game 32,Game 33,Game 34,Game 35,Game 36,Game 37,Game 38,Game 39,Game 40,Game 41,Game 42,Game 43,Game 44,Game 45,Game 46,Game 47,Game 48,Game 49,Game 50,Game 51,Game 52,Game 53,Game 54,Game 55,Game 56,Game 57,Game 58,Game 59,Game 60,Game 61,Game 62,Game 63,Game 64,Game 65,Game 66,Game 67,Game 68,Game 69,Game 70,Game 71,Game 72,Game 73,Game 74,Game 75,Game 76,Game 77,Game 78,Game 79,Game 80,Game 81,Game 82,Game 83,Game 84,Game 85,Game 86,Game 87,Game 88,Game 89,Game 90,Game 91,Game 92,Game 93,Game 94,Game 95,Game 96,Game 97,Game 98,Game 99,Game 100,Game 101,Game 102,Game 103,Game 104,Game 105,Game 106,Game 107,Game 108,Game 109,Game 110,Game 111,Game 112,Game 113,Game 114,Game 115,Game 116,Game 117,Game 118,Game 119,Game 120,Game 121,Game 122,Game 123,Game 124,Game 125,Game 126,Game 127,Game 128,Game 129,Game 130,Game 131,Game 132,Game 133,Game 134,Game 135,Game 136,Game 137,Game 138,Game 139,Game 140,Game 141,Game 142,Game 143,Game 144,Game 145,Game 146,Game 147,Game 148,Game 149,Game 150,Game 151,Game 152,Game 153,Game 154,Game 155,Game 156,Game 157,Game 158,Game 159,Game 160,Game 161,Game 162
1998,TOR,W,L,W,L,L,W,W,W,L,L,W,L,L,L,L,W,L,L,L,W,W,W,W,L,L,L,W,L,L,W,W,L,L,W,L,L,L,W,L,L,W,W,L,L,L,W,L,L,L,W,W,L,L,W,L,L,L,W,W,L,L,W,L,L,W,L,L,W,W,W,L,L,L,W,W,L,L,W,W,L,L,L,W,L,L,L,W,L,W,W,L,W,L,W,L,W,W,L,L,W,L,L,L,L,W,L,W,W,W,W,L,W,L,L,L,W,W,L,L,W,L,L,L,L,L,L,L,L,L,L,W,W,L,W,L,W,L,W,W,L,L,L,W,W,W,L,L,L,L,W,L,W,L,W,W,W,W,,,,,
1998,WAS,W,W,L,W,L,L,L,L,L,L,W,L,W,W,W,W,W,L,L,W,L,L,W,W,W,W,W,L,L,L,L,L,L,W,L,L,L,W,W,L,L,L,L,L,W,W,W,L,W,W,L,W,L,L,W,L,L,W,L,L,L,W,L,L,W,W,W,W,W,W,L,L,L,W,W,W,L,W,W,L,W,L,W,W,W,L,L,W,L,L,L,W,W,W,W,L,W,W,L,W,W,W,L,L,W,L,W,L,W,W,L,W,L,W,L,W,W,W,L,W,L,W,L,L,W,W,W,W,L,L,L,L,L,W,L,L,W,L,W,L,L,W,L,W,W,W,W,W,L,W,W,W,L,W,,,,,,,,
1999,ARI,L,W,L,W,L,L,W,W,L,W,L,W,W,W,W,L,W,L,L,L,W,L,W,L,L,L,L,L,L,L,L,W,W,W,L,W,L,L,W,W,L,W,L,L,L,L,L,L,L,L,W,W,L,L,L,W,L,L,L,W,W,L,L,W,L,W,W,L,L,W,W,W,L,W,L,W,L,L,L,L,W,W,L,W,L,L,L,W,L,L,L,W,L,L,L,L,L,W,L,W,L,L,W,L,L,W,W,L,W,W,L,L,W,W,W,L,L,W,W,L,W,L,W,L,L,W,W,L,W,W,W,L,L,W,L,L,W,L,W,W,W,L,L,W,L,L,L,W,L,L,L,L,L,,,,,,,,,
1999,ATL,L,W,W,W,L,W,W,L,L,L,W,L,W,W,W,L,L,W,L,W,W,L,W,L,W,L,W,W,L,W,W,W,W,W,W,L,W,W,W,L,W,W,W,W,W,W,W,W,W,L,L,W,W,W,W,L,W,W,W,W,L,L,W,L,L,L,L,L,L,W,L,L,W,L,L,W,W,W,W,W,L,L,W,L,L,L,L,L,W,W,W,W,W,W,W,W,W,L,L,L,W,L,W,W,W,W,L,W,W,L,L,L,L,W,L,L,W,L,L,W,W,W,L,W,L,L,L,L,L,L,L,W,L,L,L,L,W,L,W,W,W,W,W,L,L,W,W,W,L,L,L,W,W,L,W,,,,,,,
1999,BAL,L,W,W,W,L,W,W,L,L,L,W,L,L,L,L,L,L,W,W,L,L,W,W,W,W,W,W,L,W,L,L,L,W,L,L,L,W,W,W,L,L,W,W,W,W,W,W,L,W,L,W,W,W,W,W,L,L,W,W,L,W,W,L,L,L,W,W,L,W,W,W,W,L,W,L,L,W,L,L,W,L,W,L,L,L,W,L,L,L,W,W,L,L,L,L,W,W,L,L,L,W,W,W,L,L,L,W,L,L,L,W,L,L,L,W,W,L,W,W,L,W,W,L,W,L,L,W,L,W,W,W,W,L,W,W,W,W,L,W,L,W,L,W,L,W,W,W,W,W,W,W,W,W,W,L,,,,,,,
1999,BOS,W,L,L,W,W,L,W,W,L,L,W,W,L,W,W,W,L,W,W,L,W,L,L,L,W,L,L,L,L,L,L,W,W,W,W,W,W,L,W,W,L,L,L,L,L,L,L,W,L,W,L,L,L,L,L,L,W,W,L,W,W,L,L,L,L,W,L,L,L,L,W,L,L,W,W,L,L,L,W,W,L,W,L,W,W,W,W,W,L,L,W,L,L,L,W,W,L,L,L,L,W,L,L,L,L,W,W,L,W,L,W,W,L,L,L,W,W,L,W,L,W,L,L,W,W,L,L,L,L,W,W,W,W,W,W,L,W,W,W,L,W,W,L,W,W,W,L,W,W,W,W,L,,,,,,,,,,
1999,CHC,L,L,L,L,W,W,W,W,L,W,L,L,W,L,W,W,W,W,W,W,W,L,W,W,W,W,W,W,L,L,W,L,W,W,W,W,L,W,W,W,W,L,L,L,L,W,L,W,W,W,L,W,L,L,L,L,L,W,W,L,W,W,L,W,W,W,W,L,W,W,W,W,L,L,W,W,L,L,W,L,L,W,W,L,W,L,L,L,L,L,L,L,W,L,L,W,W,L,W,W,L,W,L,L,W,W,L,L,L,W,L,W,W,L,L,W,L,L,W,L,W,W,L,W,L,L,L,L,W,L,W,L,L,W,W,L,L,W,W,L,W,L,L,W,L,W,L,W,W,L,L,W,L,W,L,L,L,L,W,L,L,W
1999,CHW,L,W,L,W,W,W,L,L,W,W,W,W,W,L,W,W,L,L,L,W,W,W,L,W,W,W,W,L,L,L,L,L,W,W,L,L,L,W,L,L,W,L,W,W,W,L,L,W,W,L,L,L,W,L,W,W,W,L,W,L,L,W,W,W,L,W,L,L,L,W,W,W,L,L,W,L,L,W,L,W,W,L,W,W,W,L,L,L,W,W,W,W,W,W,W,L,L,W,L,W,L,W,L,L,W,W,W,W,L,W,W,L,L,L,W,L,W,L,W,L,W,W,W,L,L,L,L,W,W,W,L,W,W,L,L,W,L,L,W,L,L,W,W,W,W,L,L,W,W,W,W,L,W,W,L,W,W,L,L,,,
1999,CIN,W,L,L,W,L,L,L,L,W,L,W,L,W,L,W,W,L,W,L,L,L,L,L,W,W,L,W,W,L,W,L,W,L,W,W,W,W,L,L,L,W,W,W,W,W,L,L,L,L,W,L,L,L,L,L,W,W,L,L,W,W,W,W,L,W,L,L,L,W,L,L,L,L,W,L,W,W,W,W,L,W,W,L,W,W,W,L,W,W,W,L,L,W,L,L,L,W,W,L,L,L,L,L,L,W,W,W,L,L,W,W,L,W,W,W,W,W,L,W,W,W,L,L,L,L,L,W,L,L,L,L,W,W,W,L,W,W,L,L,W,L,W,W,L,W,L,L,L,W,W,W,W,L,W,L,L,W,W,L,L,,
1999,CLE,W,W,W,W,L,W,L,W,L,W,W,L,L,W,W,W,L,L,L,W,L,W,W,W,L,L,L,W,L,L,W,W,W,L,W,L,W,L,L,L,L,W,W,L,L,W,W,L,W,L,L,L,L,L,W,W,L,L,W,W,W,W,W,L,W,W,W,L,W,L,L,L,W,W,W,W,W,L,W,W,L,L,L,W,W,W,W,W,W,L,L,L,L,L,L,W,W,L,L,L,L,L,L,W,L,W,W,L,L,L,W,W,W,W,W,L,L,W,W,W,L,L,L,L,W,L,W,L,W,L,W,L,W,L,L,L,W,W,L,L,W,L,W,L,L,L,L,L,L,W,W,,,,,,,,,,,
1999,COL,W,L,W,L,L,W,W,L,W,L,W,W,L,L,L,W,L,L,W,L,L,W,L,L,W,L,L,L,L,W,L,W,W,W,W,L,L,L,W,W,L,L,W,W,W,L,W,W,W,L,L,L,L,W,L,W,W,W,L,L,L,L,L,W,W,W,L,W,L,L,L,L,L,W,W,L,L,L,W,W,L,L,W,W,L,L,L,L,L,W,L,L,L,W,W,W,W,L,L,L,L,L,W,L,L,W,L,L,L,L,W,L,L,W,W,L,L,W,W,W,W,W,L,W,L,L,W,L,W,W,W,W,W,W,W,L,W,W,W,W,W,L,L,L,L,W,W,L,L,W,L,W,W,L,W,L,L,L,,,,
1999,DET,W,W,L,W,W,L,L,L,L,L,W,L,W,L,L,W,W,L,W,W,W,W,L,L,W,L,W,L,W,W,L,W,L,W,W,W,L,L,L,L,L,W,L,L,W,L,L,W,W,L,W,L,W,L,W,W,L,L,L,W,L,L,L,W,W,L,W,L,L,W,L,L,L,W,L,W,L,L,L,L,L,L,W,L,W,W,W,L,W,W,W,W,W,W,W,W,W,W,W,W,L,L,L,W,L,L,W,W,L,L,W,W,W,W,W,L,L,W,W,L,W,L,L,W,L,L,L,W,W,W,W,W,W,L,L,L,L,L,L,L,L,L,L,L,L,L,W,L,W,W,W,L,L,W,L,L,W,W,L,W,W,
1999,FLA,L,L,W,L,W,W,W,L,L,L,L,L,L,W,W,L,L,L,L,W,L,L,W,L,L,W,W,L,W,W,W,W,W,W,L,L,L,W,L,L,L,L,L,L,L,W,L,W,L,W,W,W,L,W,L,L,W,L,W,L,W,W,L,L,L,L,W,L,L,L,L,W,W,W,L,W,L,W,L,W,W,W,L,L,W,L,L,W,L,L,W,L,L,W,L,L,L,W,W,W,L,W,L,W,L,W,L,L,W,W,W,W,L,L,L,L,L,W,L,L,L,L,W,L,W,L,L,W,L,L,L,W,W,W,W,L,W,L,L,L,W,W,W,W,L,W,W,W,W,W,L,L,W,W,L,L,W,W,W,W,L,L
1999,HOU,W,W,L,L,L,W,L,L,L,L,L,W,L,W,W,L,W,L,L,W,L,W,L,W,L,W,W,L,L,W,L,W,L,L,W,W,L,L,W,L,W,W,W,L,L,L,L,L,L,W,W,W,L,L,L,L,W,W,L,L,W,W,W,L,L,W,L,W,W,L,L,W,L,L,W,W,L,L,W,W,W,W,W,W,W,W,L,L,W,W,W,L,L,L,W,W,W,L,W,W,L,L,L,W,W,W,L,L,L,L,L,W,W,W,W,W,W,L,L,L,W,W,L,L,W,W,L,L,W,L,L,W,W,W,W,W,W,L,L,W,W,L,W,W,W,L,L,L,L,L,L,L,W,L,,,,,,,,
1999,KAN,L,W,L,L,W,W,L,W,W,L,W,L,W,W,W,L,L,L,L,L,L,L,L,W,W,W,W,W,W,L,W,W,L,W,W,L,W,L,L,W,L,W,L,L,L,W,W,W,W,L,W,W,W,W,W,L,W,W,W,L,W,W,W,L,L,W,W,L,L,L,W,L,W,W,L,L,L,W,W,W,L,W,L,L,L,W,L,L,L,L,L,L,L,L,W,W,L,L,L,W,L,L,L,W,L,W,W,L,L,L,L,W,W,L,L,L,L,W,W,L,W,L,W,W,L,L,W,W,W,W,W,L,W,L,W,L,L,L,L,L,L,W,W,L,W,W,W,L,W,W,L,W,W,,,,,,,,,
1999,LAA,L,W,L,L,L,W,L,W,W,L,L,L,L,W,L,W,L,W,L,L,L,L,L,W,W,L,W,W,W,W,L,W,L,L,L,W,W,W,W,L,L,L,L,W,W,W,L,W,L,W,L,L,W,W,W,W,L,W,L,L,W,W,L,L,W,W,W,L,L,L,W,W,W,L,L,W,L,W,W,L,L,L,L,W,L,L,W,W,W,W,W,W,W,W,L,W,L,W,W,W,L,W,W,L,L,W,W,W,W,L,L,L,L,L,L,L,W,L,W,W,W,W,W,L,W,L,L,W,L,L,W,W,L,L,L,L,L,W,L,W,W,W,W,W,W,W,W,W,W,L,W,L,W,W,W,W,L,W,,,,
1999,LAD,L,L,W,L,W,L,L,L,L,W,W,W,W,L,W,L,W,W,W,L,W,L,W,W,L,L,L,W,L,W,W,L,L,W,W,L,W,L,W,W,L,W,W,L,L,W,L,W,W,W,L,W,L,W,W,L,W,W,L,W,W,L,L,L,L,W,L,L,L,W,L,W,W,W,W,W,L,L,W,W,W,W,W,W,W,W,L,L,W,W,W,L,W,W,W,L,L,L,W,L,W,W,W,W,W,W,W,W,L,L,W,W,L,L,L,W,W,W,W,L,L,L,L,W,W,W,L,W,W,L,L,W,W,W,W,W,L,W,W,W,L,W,W,W,W,W,L,L,L,W,L,,,,,,,,,,,
1999,MIL,L,W,L,W,L,W,L,W,W,W,W,W,W,W,W,W,L,W,W,W,L,W,L,W,L,W,W,L,L,W,L,L,W,W,W,L,W,L,W,W,W,L,L,W,W,W,L,W,L,L,W,W,L,W,L,L,L,W,W,W,W,L,W,W,W,W,W,L,L,L,L,W,W,L,L,W,W,W,W,L,W,L,L,L,W,W,L,L,L,W,W,W,L,W,L,L,L,L,W,L,W,L,L,L,W,W,W,L,L,W,W,W,L,L,W,L,W,W,W,L,L,W,W,L,L,W,W,W,L,W,L,L,W,W,L,W,L,W,W,L,L,L,L,L,W,L,W,W,W,W,L,W,W,L,L,,,,,,,
1999,MIN,W,W,L,W,W,L,W,W,L,W,L,W,L,L,L,L,L,W,W,L,W,W,L,L,W,L,L,W,L,L,W,W,W,W,L,L,L,L,L,L,L,L,W,L,L,W,L,L,L,W,W,W,W,W,W,W,W,W,L,L,L,L,L,L,W,L,W,L,W,W,W,L,W,L,L,W,W,L,L,L,L,L,W,W,L,W,L,L,W,L,W,W,L,W,L,L,W,L,L,W,W,L,W,L,L,L,L,W,L,L,W,L,W,W,L,W,L,L,L,L,L,L,W,L,W,W,W,L,L,W,L,L,L,L,L,L,W,W,L,L,W,W,W,W,L,W,W,W,W,W,W,W,L,L,L,L,W,L,L,,,
1999,NYM,W,W,W,W,L,L,W,L,L,W,W,W,L,L,W,L,L,L,W,W,W,W,W,L,W,W,L,W,W,L,L,L,L,L,L,L,L,L,L,L,W,L,W,L,W,W,L,W,W,L,L,W,W,L,L,L,L,L,W,L,L,W,W,L,L,L,L,L,L,W,W,L,W,L,W,L,L,W,L,L,L,W,L,W,W,W,L,W,W,W,W,L,W,L,W,W,W,L,W,W,W,L,W,W,L,W,W,W,W,W,W,W,L,W,W,L,W,L,L,L,L,W,L,W,L,W,W,W,W,L,L,W,W,L,L,W,L,L,W,L,W,W,L,L,W,W,W,L,W,W,W,W,,,,,,,,,,
1999,NYY,W,L,L,W,W,W,W,L,W,L,W,W,W,L,W,L,L,W,L,W,W,L,W,L,L,W,W,W,L,W,W,W,W,W,W,L,W,W,L,W,W,L,L,L,L,L,W,L,W,L,W,L,L,W,L,W,W,W,W,L,L,W,W,L,W,W,W,L,W,W,L,W,W,W,W,L,W,L,W,W,W,L,W,L,L,W,L,W,W,L,W,W,W,W,L,L,L,L,L,L,W,L,L,L,W,W,W,W,W,L,L,L,L,W,W,L,W,W,W,W,L,L,W,L,W,W,W,W,W,L,L,L,L,L,W,W,L,W,W,L,W,L,W,W,W,L,W,L,L,W,W,W,W,W,L,W,W,W,L,W,W,W
1999,OAK,W,L,W,L,L,W,L,W,L,L,L,W,L,W,W,L,L,L,L,L,W,L,W,L,L,W,L,W,W,W,L,W,W,W,L,W,L,W,L,W,L,L,W,L,W,W,L,L,L,W,W,L,L,L,L,L,W,W,L,L,L,L,W,W,L,L,L,W,L,L,W,W,L,L,L,W,L,L,W,W,L,W,W,W,L,L,W,L,W,L,L,W,L,W,L,W,W,L,W,L,W,L,L,W,W,W,W,L,L,L,L,L,W,L,W,W,W,L,W,W,W,L,L,W,L,L,W,L,L,W,W,W,L,L,W,L,W,L,W,W,L,W,L,W,W,L,W,W,W,L,W,W,W,L,L,W,W,L,,,,
1999,PHI,L,W,W,W,L,W,W,W,W,W,L,L,W,W,W,W,W,L,L,W,W,W,L,L,L,L,W,L,W,L,W,W,L,W,L,L,L,L,L,W,W,L,L,W,L,L,L,W,W,L,L,W,L,L,W,L,W,L,W,W,W,L,W,W,W,L,L,W,L,W,W,W,W,W,W,W,W,W,W,L,L,L,W,L,W,L,W,W,W,W,L,W,L,W,L,W,W,L,W,L,W,L,W,W,W,L,W,W,L,W,W,W,L,L,L,W,W,W,W,L,W,L,W,W,L,W,L,W,L,L,L,L,W,W,L,W,W,L,W,W,L,L,L,L,L,W,L,W,L,W,W,L,W,L,W,,,,,,,
1999,PIT,L,W,W,L,W,L,L,W,W,L,L,L,L,L,W,W,W,L,W,L,L,L,L,W,W,W,L,W,L,W,L,L,L,W,W,L,W,L,W,W,W,W,L,L,W,W,L,L,W,W,W,W,L,L,W,L,W,W,W,W,W,L,W,L,L,W,W,L,W,L,L,W,L,W,L,W,L,W,L,W,L,L,W,W,L,W,W,L,W,L,W,L,L,L,W,L,W,L,L,L,L,L,L,W,L,W,W,W,L,W,W,W,L,W,L,L,W,W,W,W,L,W,L,W,L,L,L,W,L,L,W,W,L,L,W,W,W,L,W,W,W,W,L,L,L,W,W,W,L,W,W,W,L,L,W,W,L,W,W,W,L,W
1999,SD,W,W,L,W,L,L,W,L,W,L,W,L,L,W,L,L,L,W,W,W,L,L,W,L,L,W,W,L,L,W,L,L,L,L,W,W,W,W,L,W,L,W,L,W,W,L,W,W,W,W,W,W,W,W,L,L,L,L,L,W,W,W,L,W,W,W,W,L,L,W,L,L,L,W,L,L,W,W,L,L,W,W,W,W,W,W,W,W,W,W,L,W,L,L,W,L,L,L,L,W,W,L,L,L,L,L,L,L,L,W,W,W,L,L,W,W,W,L,L,W,L,W,W,W,W,L,L,W,L,W,L,W,L,W,L,W,W,W,L,W,W,L,W,L,W,L,W,L,W,L,W,L,L,,,,,,,,,
1999,SF,L,W,W,W,L,W,L,L,W,L,L,L,L,W,L,W,W,W,W,W,W,W,W,L,L,W,L,W,L,W,L,L,W,W,L,W,L,W,L,W,L,W,L,L,W,W,L,L,L,L,L,L,W,W,W,L,W,W,W,W,L,L,W,L,L,W,L,W,W,W,W,W,W,L,W,L,L,W,W,L,W,W,L,W,L,L,W,L,L,W,L,L,W,W,L,L,W,W,W,L,L,L,W,W,W,L,L,W,L,W,W,L,L,L,L,W,W,W,L,L,W,W,L,W,L,L,W,L,L,W,W,W,W,L,L,W,L,L,W,W,W,L,W,W,W,W,W,W,L,W,W,L,L,L,L,L,W,L,W,L,,
1999,SEA,L,L,W,W,L,W,L,W,W,W,W,W,W,W,L,L,W,W,W,W,W,L,W,W,L,L,L,L,L,W,L,L,W,W,W,L,W,W,W,W,L,W,L,L,L,L,L,L,W,L,W,W,W,L,L,W,L,L,W,W,W,W,W,L,W,L,W,W,L,L,L,W,W,L,W,W,W,L,L,L,L,W,L,W,W,W,L,W,W,L,W,L,L,L,W,L,W,W,L,L,L,L,W,L,W,W,L,L,L,W,L,W,W,W,W,W,L,W,W,L,L,L,W,W,L,L,L,L,W,W,L,L,W,L,W,L,W,L,L,W,L,W,L,W,L,L,L,L,L,W,L,W,W,,,,,,,,,
1999,STL,W,L,L,W,W,L,L,L,W,W,W,L,W,W,L,L,L,W,L,W,L,L,L,L,W,L,L,W,W,L,W,W,L,W,W,L,W,W,W,W,W,L,L,W,W,L,W,W,W,L,L,W,W,L,L,W,W,W,W,L,L,L,W,W,L,L,L,W,W,W,L,W,L,W,W,W,L,L,L,W,W,L,W,L,L,W,W,W,L,W,W,W,W,L,W,L,L,W,L,L,W,W,L,W,W,L,W,W,W,W,W,W,L,W,L,W,L,L,L,L,W,L,L,L,L,W,L,W,W,L,L,W,L,W,W,W,L,L,L,L,L,L,W,L,W,L,W,L,L,L,L,L,W,W,L,,,,,,,
1999,TB,L,L,W,L,L,L,L,W,W,L,L,L,L,W,W,W,W,W,L,W,L,L,W,L,W,L,W,W,W,L,L,W,W,W,L,L,L,W,W,W,L,W,W,W,W,W,L,L,L,L,W,L,L,W,L,W,L,W,W,L,W,L,W,W,W,L,W,L,L,W,W,W,W,W,W,W,L,W,W,L,W,L,W,L,L,W,W,L,L,L,L,L,L,W,L,W,W,L,W,W,L,W,W,W,L,W,L,L,L,W,L,W,W,W,W,L,L,L,W,W,W,L,W,L,W,W,L,W,W,W,L,L,W,L,W,L,W,W,W,W,L,L,L,L,L,W,L,W,W,W,W,L,W,L,L,L,L,,,,,
1999,TEX,W,L,W,L,L,L,W,L,L,L,L,L,L,W,W,L,W,L,L,W,L,W,L,W,L,L,W,W,W,L,L,W,L,W,L,W,W,W,W,W,W,W,L,W,W,L,L,W,L,L,L,W,W,W,L,W,L,L,W,L,W,W,W,W,W,W,W,L,W,W,L,W,W,L,L,W,W,L,L,W,W,W,W,L,W,W,W,L,W,L,W,L,W,L,L,W,L,L,W,W,L,L,L,W,W,W,L,W,W,W,W,W,W,W,L,L,W,L,W,L,W,W,L,L,W,W,L,W,L,W,W,W,W,L,L,L,W,W,L,W,L,L,L,W,W,L,L,L,L,W,W,W,L,W,W,W,L,L,L,L,W,W
1999,TOR,L,L,W,L,L,L,L,W,W,L,L,L,L,W,L,L,W,W,W,L,L,W,W,W,L,W,L,L,W,W,W,W,W,L,L,W,W,L,L,L,W,L,W,W,L,W,L,L,L,L,L,L,W,W,W,W,L,L,L,W,W,L,L,L,L,W,L,L,L,L,L,W,L,W,W,L,W,W,W,W,L,L,L,L,W,W,W,W,L,L,L,L,L,W,W,L,L,W,W,L,W,W,W,L,L,W,L,L,W,L,L,L,L,L,L,W,W,W,L,W,L,L,L,W,W,W,W,W,W,W,W,W,L,L,W,L,W,W,L,W,W,W,W,L,L,W,W,L,W,L,W,W,L,W,L,L,L,L,W,,,
1999,WAS,W,L,W,L,W,W,W,W,L,W,L,W,W,L,L,W,L,W,L,W,L,L,L,L,L,L,L,W,W,W,W,W,L,W,W,W,W,W,L,W,W,W,W,W,W,L,L,L,W,L,W,L,W,W,W,L,W,L,W,L,L,L,L,W,W,L,W,W,W,L,L,L,L,W,L,W,W,L,W,L,L,L,W,W,L,W,W,W,L,W,W,L,L,W,W,W,L,W,W,W,W,L,L,L,L,L,L,L,L,L,W,W,L,L,W,W,W,L,L,L,W,W,W,W,L,L,W,L,W,W,W,W,L,W,L,W,W,L,W,W,W,L,L,L,W,L,L,L,L,W,W,L,W,,,,,,,,,
2000,ARI,W,W,W,W,L,W,L,L,L,W,W,L,W,L,L,W,W,W,W,W,L,L,W,L,W,W,L,W,L,W,L,L,L,W,W,L,L,W,L,L,L,W,W,L,L,L,L,W,L,W,W,L,L,W,W,L,W,L,W,W,W,W,L,L,W,W,L,L,W,L,W,W,L,W,L,L,W,W,W,L,L,W,W,L,L,L,L,W,W,W,L,W,W,W,W,W,L,W,W,L,L,L,L,L,L,W,W,W,W,L,L,W,W,L,L,L,L,L,L,L,W,L,W,W,L,W,W,L,W,L,L,W,W,L,W,L,L,L,W,L,L,L,L,W,W,L,L,W,W,L,W,W,W,L,W,W,L,,,,,
2000,ATL,L,W,W,L,W,L,L,W,W,L,W,L,W,L,W,L,W,W,L,L,L,L,L,W,L,L,L,L,W,W,W,L,W,W,L,W,L,L,W,W,W,W,L,L,L,L,W,L,L,L,W,L,W,W,L,W,L,W,L,W,L,W,W,L,W,L,L,W,L,L,W,L,W,L,L,L,L,L,L,W,W,L,L,L,L,W,L,W,W,W,L,W,L,W,W,L,L,L,L,L,W,L,W,W,W,W,L,L,W,W,W,L,L,W,L,L,L,W,W,L,W,W,W,W,W,L,W,L,L,L,W,W,L,L,L,L,L,L,L,W,W,L,L,W,W,L,L,L,L,W,L,W,L,W,L,L,,,,,,
2000,BAL,L,W,L,W,L,W,W,L,L,W,W,W,W,W,L,L,W,W,L,W,W,W,W,L,L,L,W,L,W,W,W,L,W,W,W,W,W,W,W,W,W,L,L,W,L,W,W,W,L,L,W,L,L,W,W,L,L,W,L,L,L,L,W,L,L,L,W,L,L,W,W,W,W,L,L,W,W,L,L,W,L,W,L,L,W,L,L,L,L,W,W,L,W,W,W,W,W,W,L,L,L,L,L,W,W,L,L,W,L,L,W,L,L,W,W,L,L,L,L,W,L,L,L,L,L,L,L,L,L,W,W,W,W,W,L,L,W,L,W,W,W,L,W,W,L,L,W,W,W,L,W,W,L,W,W,L,W,L,L,,,
2000,BOS,L,L,W,L,L,W,L,W,L,L,L,L,W,L,W,L,L,L,L,W,L,W,W,W,L,L,L,L,L,L,W,W,W,L,W,W,L,L,L,L,L,L,W,W,L,L,W,W,L,W,W,W,L,W,W,L,L,L,W,W,L,L,L,W,L,L,W,W,W,W,L,W,W,L,W,W,L,L,L,W,W,L,W,L,L,L,W,W,W,W,L,L,W,W,W,W,W,L,W,L,L,W,L,L,W,W,W,L,W,L,L,W,L,W,L,L,L,W,L,W,L,L,L,W,W,W,W,W,W,W,L,L,L,L,L,L,L,W,L,W,L,L,L,W,W,W,W,L,L,L,L,L,W,W,W,L,L,,,,,
2000,CHC,W,L,W,W,L,W,L,W,L,W,L,W,W,L,L,W,W,W,L,L,L,L,L,W,L,W,W,L,W,L,L,W,W,W,L,W,W,L,W,L,L,L,W,L,L,L,L,L,W,W,L,L,L,L,L,W,W,L,W,W,L,W,L,W,L,L,W,W,L,L,L,W,W,L,W,L,L,L,L,W,W,W,W,L,W,L,L,W,W,L,L,W,L,W,L,W,W,L,W,W,W,W,L,W,L,L,L,L,L,W,L,W,W,L,L,L,L,L,W,L,W,W,L,L,W,W,W,W,W,L,L,W,L,W,L,L,L,W,W,W,W,L,W,L,W,W,L,W,W,L,W,L,L,L,L,W,L,W,W,L,W,L
2000,CHW,L,L,L,W,W,W,W,W,W,W,L,W,L,L,L,L,L,L,W,L,W,L,W,W,L,L,L,W,W,L,W,L,W,W,W,L,W,L,W,L,W,L,L,L,W,W,W,W,L,W,W,L,L,W,W,L,L,L,L,L,L,L,W,L,L,W,L,L,L,L,L,L,W,W,W,W,W,L,L,L,W,W,W,L,L,L,W,W,L,L,W,L,W,W,L,L,W,W,W,W,W,L,L,L,W,W,W,L,W,L,W,L,L,L,L,W,L,W,W,W,W,W,L,L,L,W,W,L,L,W,L,W,W,W,L,L,L,W,L,W,L,W,L,L,L,L,L,W,L,L,L,L,L,L,W,,,,,,,
2000,CIN,W,L,L,L,W,W,W,W,W,L,L,L,W,L,L,L,W,L,L,L,L,W,L,W,W,W,W,W,W,L,L,L,W,W,W,W,L,L,W,W,W,L,L,L,L,L,W,W,L,L,W,W,W,W,L,W,L,W,L,W,W,L,W,L,W,L,L,W,L,L,L,L,W,W,L,W,L,W,W,W,L,W,W,W,W,W,L,W,L,W,L,W,W,W,W,L,W,L,W,L,W,L,L,W,W,L,W,L,W,L,W,W,L,W,W,L,W,W,W,L,L,L,W,L,L,W,L,L,W,L,L,L,W,L,L,L,L,L,L,W,W,L,W,L,L,W,L,W,L,L,W,L,W,L,L,W,L,W,L,L,,
2000,CLE,L,L,W,L,W,W,W,L,L,W,W,W,W,L,L,W,W,L,L,W,W,W,W,W,L,L,L,W,L,W,W,W,L,L,L,W,L,L,L,L,W,W,W,L,W,L,W,L,L,L,L,W,W,W,W,L,L,W,W,L,W,L,L,W,L,W,W,W,L,L,W,W,L,L,L,L,W,L,L,L,W,W,L,L,L,W,W,W,L,W,L,L,W,L,W,L,W,L,W,L,L,L,L,W,L,L,W,L,W,L,W,W,L,W,W,W,W,W,W,W,W,W,W,W,W,L,W,W,W,W,W,L,W,W,W,W,L,W,L,L,W,L,W,W,L,W,W,W,L,L,L,W,L,,,,,,,,,
